idade,genero,altura,peso,is_alto,imc,imc_classification,metabolic_rate
24,F,1.702,101,False,34.866010955522015,2,5743.507
53,M,1.902,80,True,22.114084349751938,0,2849.303
33,M,1.806,119,False,36.4847579558234,3,5523.953
56,M,1.796,86,False,26.661574099334825,1,3065.689
26,F,1.813,90,False,27.38084843513888,1,5936.682
34,F,1.886,82,False,23.053160588316658,0,4499.835
38,M,1.848,97,False,28.403234572065738,1,3737.537
38,M,1.745,103,False,33.82566645594042,2,4347.598
36,M,1.817,84,False,25.443065235110584,1,5220.996
67,M,1.825,109,False,32.726590354663166,2,2862.158
59,M,1.826,104,False,31.191179134540747,2,2474.146
32,F,1.811,88,False,26.831550610554984,1,4088.527
40,F,1.903,89,True,24.5760697010473,0,4095.797
62,F,1.9,124,True,34.34903047091413,2,2377.796
20,F,1.952,71,True,18.633683821553348,0,8108.734
37,M,1.889,114,False,31.94779841835978,2,4784.24
43,M,1.833,92,False,27.38185696015553,1,3458.179
49,F,1.727,104,False,34.86973638814576,2,2836.132
26,F,1.905,101,True,27.831166773444657,1,6446.478
46,F,1.887,73,False,20.501189490247754,0,3025.43
46,F,1.747,121,False,39.64601677124805,3,2938.82
22,M,1.781,69,False,21.753104782814166,0,5836.008
35,F,1.821,75,False,22.61733193286814,0,3759.681
23,F,1.718,86,False,29.137489649415013,1,5796.59
64,F,1.782,121,False,38.103947568968145,3,2085.328
20,M,1.908,88,True,24.17274281520158,0,8347.239
52,F,1.837,102,False,30.226082204868238,2,2421.997
63,M,1.803,97,False,29.838726298592135,1,2227.669
64,M,1.851,87,False,25.39255577825119,1,3206.269
45,M,1.797,107,False,33.13504948115777,2,3982.939
58,F,1.879,100,False,28.323468741228574,1,2608.254
22,M,1.853,103,False,29.997591455520997,2,7353.065
23,M,1.737,75,False,24.857739158794217,0,6410.339
52,F,1.755,118,False,38.311377342716376,3,2592.201
69,M,1.87,74,False,21.161600274528865,0,2158.091
24,F,1.773,105,False,33.401950483039926,2,5774.54
48,M,1.837,121,False,35.85643085087311,3,3421.747
30,F,1.843,72,False,21.19736245929444,0,5051.698
22,M,1.813,67,False,20.3835205017145,0,6412.703
37,F,1.844,87,False,25.585706824266776,1,3910.488
49,M,1.944,122,True,32.28251113482023,2,3600.324
36,F,1.697,102,False,35.419015636106415,3,3771.197
65,F,1.988,127,True,32.134456639231765,2,2162.914
49,M,1.868,92,False,26.365382939992383,1,3208.768
49,F,1.928,135,True,36.317814775916396,3,2585.355
52,F,1.836,89,False,26.402475780919968,1,2114.152
36,F,1.954,124,True,32.476750313505406,2,4778.574
58,M,1.824,87,False,26.1498730378578,1,3478.903
35,M,1.854,81,False,23.564897728343855,0,5011.119
52,F,2.009,95,True,23.537684204058348,0,3268.94
66,F,1.895,81,False,22.556233944347365,0,2010.658
21,F,1.841,74,False,21.833539325892424,0,6506.543
21,F,1.83,89,False,26.575890590940304,1,6655.989
43,F,1.916,79,True,21.519693515980144,0,3260.644
24,F,1.871,99,False,28.280534907749754,1,6442.053
55,F,1.868,69,False,19.77403720499429,0,2718.543
22,F,1.948,99,True,26.088991394322193,1,7221.835
59,M,1.83,125,False,37.32568903221953,3,3355.089
51,F,1.729,83,False,27.76438805783422,1,2324.712
33,F,1.759,72,False,23.270237592357798,0,3620.688
57,M,1.807,84,False,25.725450034591542,1,2875.104
62,M,1.967,124,True,32.04888799404718,2,2969.311
24,F,1.906,89,True,24.498766253142175,0,6749.475
56,F,1.68,82,False,29.053287981859416,1,2353.914
65,F,1.781,112,False,35.30938747355343,3,1922.883
45,F,1.749,78,False,25.498520595449296,1,2414.967
36,M,1.801,94,False,28.980136582767116,1,4465.676
38,M,1.824,70,False,21.040127731609726,0,4719.663
30,F,1.88,79,False,22.351742870076958,0,4378.047
26,M,1.842,79,False,23.283477219327995,0,6813.652
32,F,1.859,96,False,27.778734279334273,1,5025.528
70,F,1.88,120,False,33.95201448619285,2,1692.236
44,M,1.719,83,False,28.088357172903464,1,4087.383
69,M,1.905,93,True,25.626717920102507,1,2939.88
67,M,1.841,85,False,25.07906544190346,1,2193.648
31,F,1.827,86,False,25.764478513473474,1,5153.098
50,M,1.745,87,False,28.571193996765214,1,3223.707
47,F,1.832,122,False,36.35037470681337,3,3100.649
34,M,1.806,67,False,20.541838512942583,0,3906.97
52,F,1.812,104,False,31.67502399992203,2,2544.912
30,F,1.758,116,False,37.53360228100761,3,4372.996
58,M,1.786,90,False,28.214970487140867,1,3125.087
51,F,1.843,107,False,31.501635877007015,2,2668.598
35,F,1.764,99,False,31.815447267342307,2,3573.747
28,M,1.904,90,True,24.82610691335358,0,5558.215
60,F,1.957,80,True,20.888552002964083,0,2494.607
31,F,1.836,80,False,23.73256249970334,0,4571.603
38,F,1.839,70,False,20.69829543623284,0,4010.301
33,F,1.836,114,False,33.818901562077265,2,3857.81
31,M,1.817,98,False,29.683576107629015,1,4987.086
43,M,1.856,116,False,33.67456896551724,2,4503.371
28,M,1.856,85,False,24.67533070749108,0,6719.71
40,F,1.793,114,False,35.46045241938269,3,3787.855
31,F,1.839,86,False,25.429334393086062,1,3724.117
64,M,1.898,76,False,21.097022987982474,0,2469.025
56,F,1.804,98,False,30.112929631614396,2,2531.24
24,M,1.841,125,False,36.8809785910345,3,7144.643
28,M,1.946,97,True,25.614510593844702,1,5994.043
70,M,1.779,95,False,30.017305766703608,2,2506.834
39,F,1.792,92,False,28.649154974489793,1,3566.907
25,M,1.764,91,False,29.244502033617678,1,6789.517
59,M,1.907,83,True,22.823208948677753,0,2883.845
69,M,1.893,95,False,26.510772163912478,1,2335.457
32,M,1.7,90,False,31.14186851211073,2,5217.415
35,F,1.831,112,False,33.40729669050019,2,4178.237
39,M,1.794,73,False,22.681824339523917,0,3763.724
24,M,1.713,95,False,32.37493307760544,2,6641.041
62,F,1.901,111,True,30.715581737898685,2,2270.297
36,F,1.789,88,False,27.495523385098867,1,3518.455
29,F,1.873,102,False,29.075327617656022,1,4919.24
49,F,1.707,103,False,35.34843432175106,3,2544.589
26,F,1.863,97,False,27.94769689368552,1,5388.538
30,F,1.831,87,False,25.95031082208497,1,5396.86
27,F,1.823,117,False,35.205662755628474,3,5436.907
70,F,1.801,125,False,38.537415668573296,3,2176.284
56,F,1.68,73,False,25.86451247165533,1,2172.972
50,M,1.756,116,False,37.61914892513011,3,3038.892
67,F,1.738,95,False,31.45024703341407,2,2098.884
20,F,1.78,91,False,28.721121070571897,1,5403.588
44,F,1.745,116,False,38.094925329020285,3,2756.652
47,M,1.81,121,False,36.934159518940206,3,3735.228
42,M,1.936,88,True,23.478587528174305,0,4380.529
70,F,1.713,83,False,28.285467846750013,1,1791.401
48,F,1.977,128,True,32.74889350955308,2,3208.461
41,F,1.922,101,True,27.341013360822334,1,3391.702
29,M,1.87,86,False,24.59321112985787,0,6648.382
65,F,1.74,120,False,39.63535473642489,3,2273.605
36,M,1.713,74,False,25.21836892360845,1,3875.142
32,F,1.806,102,False,31.272649676420052,2,3850.352
35,F,1.736,88,False,29.200025483658603,1,4510.423
70,M,1.88,97,False,27.44454504300589,1,2401.063
31,M,1.726,68,False,22.82586949779059,0,5635.302
67,M,1.853,83,False,24.172816415614008,0,2365.279
68,M,1.808,75,False,22.943750489466677,0,2326.627
34,M,1.848,114,False,33.381121043458705,2,4839.297
58,M,1.743,104,False,34.23249592090186,2,2905.62
38,F,1.808,114,False,34.874500743989344,2,3738.645
40,M,1.786,107,False,33.5444649124897,2,3485.842
51,F,1.953,79,True,20.712027054626528,0,2712.488
24,F,1.721,119,False,40.177713793549344,4,5160.61
66,F,1.78,75,False,23.671253629592222,0,2058.932
34,M,1.875,90,False,25.6,1,5334.931
51,F,1.692,102,False,35.62865717686904,3,2524.721
20,M,1.841,75,False,22.1285871546207,0,7269.919
34,F,1.84,77,False,22.743383742911153,0,4299.216
54,M,1.824,120,False,36.06879039704524,3,2985.87
39,F,2.057,97,True,22.924673069346664,0,4439.213
50,M,1.862,109,False,31.438885690519065,2,3370.378
39,M,1.863,121,False,34.86259097047369,2,4164.984
66,M,1.79,124,False,38.70041509316189,3,2361.968
43,M,1.761,76,False,24.50726688832845,0,4011.431
59,F,1.784,72,False,22.622614570974683,0,2047.355
29,F,1.831,112,False,33.40729669050019,2,4413.707
33,F,1.77,75,False,23.93948099205209,0,3995.758
54,F,1.673,93,False,33.22699503988847,2,2520.365
48,M,1.777,96,False,30.401595577074538,2,3421.216
28,M,1.832,101,False,30.09334299498484,2,6023.967
29,M,1.763,102,False,32.81674838144258,2,5927.612
21,F,1.942,126,True,33.40966292301672,2,6410.806
42,M,1.751,79,False,25.766462568016127,1,4104.381
37,M,1.866,102,False,29.293879646957052,1,5026.118
20,M,1.77,84,False,26.812218711098343,1,9373.471
30,F,1.808,85,False,26.002917221395567,1,5987.462
56,F,1.765,65,False,20.865266553780227,0,2554.227
55,F,1.839,104,False,30.751753219545936,2,2808.587
52,M,1.853,128,False,37.278560255404734,3,3083.742
55,F,1.801,111,False,34.22122511369309,2,2670.607
43,M,1.832,81,False,24.13426517419576,0,4654.563
44,M,1.748,105,False,34.364216181683936,2,3132.9
42,M,1.76,81,False,26.149276859504134,1,4311.959
41,M,1.791,110,False,34.29268683513106,2,4244.431
52,M,1.833,119,False,35.41783672020117,3,3517.25
66,F,1.907,90,True,24.7480578961566,0,2326.413
38,F,1.856,67,False,19.44996655766944,0,3233.044
53,F,1.843,85,False,25.024664014444824,1,2177.13
42,M,1.933,83,True,22.21336661234651,0,4272.746
65,F,1.759,100,False,32.319774433830275,2,1793.82
45,M,1.758,81,False,26.208808489324277,1,4207.002
41,M,1.793,67,False,20.84079221139158,0,3627.546
22,M,1.875,101,False,28.72888888888889,1,8679.204
23,F,1.799,118,False,36.46025322572821,3,6190.514
52,M,1.827,94,False,28.161174189145427,1,3473.298
30,F,2.017,98,True,24.088750823749248,0,4663.959
39,M,2.095,88,True,20.050011107250466,0,5638.993
69,F,1.86,91,False,26.303618915481554,1,2067.731
51,F,1.823,86,False,25.877666640889302,1,3322.034
67,F,1.733,121,False,40.289162980985175,4,2086.442
34,F,1.942,72,True,19.09123595600955,0,4062.922
44,M,1.767,78,False,24.98167210018035,1,3928.243
36,M,1.823,70,False,21.06321703328199,0,5075.016
41,F,1.859,121,False,35.01277966457757,3,3353.618
53,F,1.819,91,False,27.50274196292812,1,2766.881
52,F,1.74,110,False,36.332408508389484,3,2806.033
44,F,1.638,98,False,36.52567755131858,3,2581.262
33,F,1.835,124,False,36.825575956462664,3,3993.155
65,F,1.804,66,False,20.28013628251582,0,1887.95
69,M,1.759,76,False,24.56302856971101,0,2771.687
49,M,1.865,112,False,32.20033206592443,2,3362.132
41,F,1.718,96,False,32.52556984120746,2,3830.055
41,M,1.878,112,False,31.756077035706312,2,4230.34
38,M,1.889,105,False,29.42560380638401,1,3575.627
57,M,1.815,101,False,30.65971510749873,2,3146.947
23,F,1.902,129,True,35.658961013975,3,6673.863
27,F,1.811,122,False,37.198286073723956,3,5000.266
64,F,1.927,72,True,19.389609700621733,0,2289.553
58,F,1.708,86,False,29.47967684789584,1,2560.636
29,M,1.852,99,False,28.863781610214158,1,5875.645
69,F,1.888,91,False,25.529212151680554,1,2030.838
47,M,1.739,66,False,21.824523555770416,0,2680.562
40,F,1.73,90,False,30.071168431955627,2,3595.598
20,M,1.866,129,False,37.048141906445686,3,8729.009
56,F,1.806,69,False,21.155027722284153,0,2527.065
53,M,1.949,124,True,32.64359694529644,2,3608.355
30,F,1.892,81,False,22.627822052572533,0,5053.48
35,M,1.998,111,True,27.805583361138915,1,4582.503
58,F,1.817,89,False,26.957533403867167,1,2283.681
33,M,1.812,87,False,26.497375846088623,1,5193.57
20,M,1.874,123,False,35.02401565431125,3,8693.663
50,M,1.827,126,False,37.74795689183323,3,2742.542
63,F,1.783,88,False,27.68088593933671,1,2026.361
62,F,1.837,106,False,31.411418761921894,2,2547.013
68,M,1.831,101,False,30.126222908397494,2,1618.195
31,M,1.816,70,False,21.225911622581457,0,4025.783
46,M,1.712,64,False,21.83596820683029,0,3362.015
36,F,1.786,111,False,34.79846360080707,2,3894.523
69,M,1.903,94,True,25.956747774139846,1,2486.457
35,M,1.843,86,False,25.31907182637947,1,5260.953
20,F,1.946,135,True,35.64906113576325,3,9125.793
49,F,1.723,67,False,22.5685806956445,0,2935.09
56,M,1.802,81,False,24.94453690005309,1,2406.319
42,F,1.829,119,False,35.572922847711126,3,3064.32
46,M,1.823,91,False,27.382182143266586,1,3686.356
56,F,1.826,102,False,30.59134876656881,2,2091.559
35,F,1.938,73,True,19.436377016723807,0,4459.494
43,M,1.844,124,False,36.466984439184834,3,4196.566
47,F,1.801,73,False,22.505850750446804,0,2312.551
49,M,1.817,79,False,23.928597066354,0,3465.103
45,F,1.726,71,False,23.83289315210488,0,3051.84
43,M,1.784,94,False,29.535080134328055,1,3342.644
50,M,1.711,109,False,37.23286698882775,3,3081.322
44,M,1.794,81,False,25.16750371919777,1,3960.384
70,M,1.854,76,False,22.11027441177942,0,2289.055
21,M,1.837,92,False,27.2627408122341,1,8934.756
26,M,1.957,136,True,35.51053840503894,3,6180.01
67,M,1.827,66,False,19.772739324293596,0,2441.061
42,M,1.92,102,True,27.669270833333336,1,4074.291
48,M,1.838,108,False,31.969271609747544,2,3448.677
54,M,1.948,124,True,32.677120534302546,2,3418.016
49,M,1.834,113,False,33.595397252193806,2,3160.79
48,M,1.919,74,True,20.094711262080924,0,3430.432
50,M,1.697,88,False,30.557582117425145,2,2791.214
69,F,1.811,70,False,21.343278894759646,0,2045.964
61,F,1.896,108,False,30.0432622977087,2,2543.118
21,F,1.762,68,False,21.90267225485434,0,6270.038
70,F,1.899,71,False,19.688309109780626,0,1912.207
34,M,1.68,78,False,27.636054421768712,1,4207.318
35,M,1.879,128,False,36.254039988772575,3,5232.821
27,M,1.946,117,True,30.895852984328148,2,5219.725
47,F,1.744,63,False,20.713218584294253,0,2781.478
59,M,1.886,86,False,24.177705007258936,0,2693.317
36,F,1.814,66,False,20.05715681900786,0,3531.981
33,M,1.751,81,False,26.418778076067166,1,5265.419
40,M,1.906,113,True,31.105175130394,2,4332.634
69,M,1.901,118,True,32.652600406054454,2,2327.911
46,M,1.858,118,False,34.18145835481744,2,3849.503
40,F,1.747,117,False,38.33540464657869,3,3504.513
51,M,1.886,91,False,25.58338553093678,1,3787.969
35,F,1.888,123,False,34.50651752370009,2,4196.726
47,F,1.832,111,False,33.072881905379376,2,2839.747
57,F,1.788,97,False,30.34147610968475,2,2799.824
48,M,1.783,122,False,38.37577368862589,3,3938.08
68,F,1.834,125,False,37.16305005773651,3,2577.437
70,F,1.883,125,False,35.25407896744469,3,2304.162
55,F,1.956,84,True,21.95541169533416,0,2912.459
43,F,1.973,85,True,21.83558115656137,0,2678.812
40,M,1.884,126,False,35.498397500912816,3,5047.031
58,M,1.749,87,False,28.440657587231907,1,2781.932
69,F,1.748,110,False,36.00060742843079,3,1908.047
27,M,1.953,116,True,30.41259668780604,2,6973.607
47,F,1.849,114,False,33.345023591604196,2,2827.505
37,F,1.803,67,False,20.610254247481166,0,4135.209
38,F,1.852,94,False,27.406014862223547,1,3155.964
38,M,1.808,118,False,36.0981674367609,3,4825.619
57,F,1.659,87,False,31.610144458360175,2,2362.429
63,M,1.924,114,True,30.79602871702664,2,2817.381
45,F,1.888,116,False,32.54273197357082,2,3645.657
25,F,1.684,68,False,23.97865053796808,0,5539.249
65,F,1.905,79,True,21.768932426753743,0,2979.707
68,F,1.804,109,False,33.49295234536704,2,1912.357
45,F,1.926,73,True,19.679329371587794,0,3302.263
47,M,1.808,86,False,26.308833894588453,1,3615.766
63,F,1.816,122,False,36.993731685070536,3,2449.981
51,M,1.802,100,False,30.79572456796678,2,3296.557
53,M,1.907,128,True,35.19723789675605,3,2867.282
64,M,1.699,79,False,27.36782811341089,1,1808.018
56,F,1.917,111,True,30.20499394675594,2,2418.637
44,F,1.839,84,False,24.83795452347941,0,3370.838
41,M,1.808,72,False,22.026000469888007,0,4190.405
50,M,1.829,127,False,37.96437984587658,3,3049.561
25,M,1.877,79,False,22.42324933319217,0,6739.711
50,F,1.755,74,False,24.025779011534002,0,2347.528
20,M,1.712,111,False,37.87175735872129,3,7410.969
59,F,1.758,111,False,35.91577459648142,3,2513.014
28,M,1.875,130,False,36.977777777777774,3,5658.254
31,M,1.787,69,False,21.607274323762773,0,5939.772
40,F,1.747,68,False,22.28040611937907,0,2741.45
61,F,1.873,96,False,27.36501422838214,1,2202.333
22,M,1.881,106,False,29.959066305914288,2,9387.7
61,F,1.85,69,False,20.16070124178232,0,1731.848
65,M,1.804,75,False,23.045609411949794,0,2547.772
24,F,1.854,111,False,32.29263762773047,2,6345.327
56,F,1.895,111,False,30.91039466447602,2,2625.314
32,M,1.797,70,False,21.6771351745892,0,5693.147
48,M,1.793,121,False,37.63784862057285,3,3763.927
47,M,1.738,78,False,25.822308090592603,1,3172.859
68,F,1.831,121,False,36.09181160312967,3,2211.269
44,F,1.824,123,False,36.97051015697137,3,3086.826
29,M,1.838,97,False,28.713142093939926,1,6025.061
53,M,1.884,94,False,26.48293146893496,1,3051.603
34,M,1.601,73,False,28.4800138576725,1,5529.354
49,F,1.817,115,False,34.832767881401395,2,2727.88
32,M,1.663,71,False,25.672836222853235,1,4312.341
56,F,1.86,106,False,30.63938027517632,2,2806.572
68,M,1.886,104,False,29.23815489249918,1,2526.906
24,M,1.942,86,True,22.803420725233632,0,8189.892
33,F,1.936,134,True,35.75148555426542,3,4378.257
29,M,1.696,110,False,38.242034531861876,3,4692.353
66,F,1.771,65,False,20.724126486039435,0,2301.967
53,M,1.824,92,False,27.652739304401354,1,2852.461
50,F,1.866,90,False,25.847540864962106,1,2590.093
70,F,1.834,121,False,35.97383245588894,3,1978.988
24,F,1.723,78,False,26.273870063586134,1,5161.094
25,M,1.748,122,False,39.92794642062324,4,5824.923
32,M,1.779,76,False,24.013844613362885,0,4373.42
59,M,1.742,77,False,25.374320660233234,1,2957.443
32,F,1.737,102,False,33.80652525596013,2,4760.166
65,F,1.764,73,False,23.45987525773726,0,1940.187
67,M,1.943,129,True,34.1699315727254,2,3011.229
52,M,1.886,75,False,21.085207855167678,0,3470.976
56,F,1.79,124,False,38.70041509316189,3,2620.082
42,M,1.697,112,False,38.89146814945018,3,3954.532
40,F,1.742,112,False,36.90810277852106,3,3159.515
27,M,1.85,92,False,26.880934989043094,1,5850.492
53,M,1.838,98,False,29.009153868104253,1,3139.802
50,M,1.864,96,False,27.629906610915654,1,3385.106
50,F,1.742,121,False,39.873932466080795,3,2924.011
39,M,1.954,73,True,19.1193772006927,0,4765.279
54,M,1.755,86,False,27.92185128367465,1,3024.744
21,F,1.907,131,True,36.02217315996127,3,7349.762
43,M,1.881,91,False,25.719575790926417,1,3616.92
30,F,1.843,91,False,26.791110886052696,1,4979.916
23,M,1.709,98,False,33.55381844165795,2,7003.697
45,M,1.732,116,False,38.668935244200995,3,4860.056
33,F,1.834,84,False,24.973569638798935,1,3764.641
65,F,1.804,123,False,37.79479943559766,3,2227.295
61,F,1.776,81,False,25.680241051862673,1,2082.166
39,M,1.811,115,False,35.06395818424799,3,4348.195
55,F,1.613,73,False,28.057832959036716,1,2600.781
44,F,1.906,73,True,20.094493668307628,0,3959.638
58,M,1.87,119,False,34.03014098201263,2,2760.963
29,M,1.916,98,True,26.695316007165243,1,5940.751
54,M,1.859,92,False,26.621287017695344,1,2504.01
24,M,1.938,98,True,26.09267051560182,1,8705.83
23,F,1.827,104,False,31.157043783735364,2,5685.706
68,M,1.772,80,False,25.477836829741808,1,1974.282
39,M,1.818,80,False,24.204840726096812,0,4371.216
42,F,1.859,97,False,28.068096094744003,1,3014.715
62,M,1.727,64,False,21.458299315782007,0,2323.615
24,F,1.817,105,False,31.80383154388823,2,5363.286
48,M,1.659,106,False,38.51350934007102,3,3589.302
63,F,1.795,109,False,33.82965681520162,2,2561.874
48,F,1.952,101,True,26.507071351787154,1,3279.693
65,F,1.799,99,False,30.589534485992314,2,2087.423
51,F,1.845,68,False,19.976351525032868,0,2434.983
